room_id	uids	title	location	region	region_src	area	area_src	status	event	sense	doors
7368	2160024	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7369	2160008	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7370	2160018	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7371	2160007	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7372	2161021	[Shadow Valley, Dark Pasture]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7373	2161016	[Shadow Valley, Dark Pasture]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7374	2161015	[Shadow Valley, Dark Pasture]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7375	2161019	[Shadow Valley, Dark Pasture]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7376	2161020	[Shadow Valley, Dark Pasture]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7377	2160019	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7378	2160020	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7379	2160021	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7380	2160022	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7381	2160033	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7382	2160017	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7383	2160032	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7384	2160023	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7385	2160030	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7386	2160034	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7387	2160035	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7388	2160031	[Shadow Plain]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-shadow-valley	official layout	live		outdoor	0
7389	389053	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7390	389054	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7391	389055	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7392	389056	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7393	389057	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7394	389052	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7395	389051	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7396	389050	[Mine Shaft]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	1
7397	2158001	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	1
7398	2158002	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7399	2158013	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7400	2158012	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7401	2158011	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7402	2158010	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7403	2158009	[Tunnel Chamber]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7404	2158008	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7405	2158014	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7406	2158015	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7407	2158016	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7408	2158017	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7409	2158018	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7410	2158019	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7411	2158026	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7412	2158027	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7413	2158028	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7414	2158029	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7415	2158030	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7416	2158031	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7417	2158032	[Mine Tunnels, Intersection]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7418	2158037	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7419	2158033	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7420	2158035	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7421	2158036	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7422	2158034	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7423	2158038	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7424	2158020	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7425	2158021	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7426	2158022	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7427	2158023	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7428	2158024	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7429	2158025	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7430	2158007	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7431	2158006	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7432	2158005	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7433	2158004	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7434	2158003	[Mine Tunnels]	the Shadow Valley	Wehnimer's Landing	mapdb	wehnimers-landing-graveyard	official layout	live		indoor	0
7435	737011	[Repository, Permit Office]	Ta'Illistim	Ta'Illistim	mapdb	Ta'Illistim	mapdb location	live		indoor	1
7436	306011	[The Broken Lands, Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7437	306017	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	1
7438	306024	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7439	306020	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7440	306016	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7441	306018	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7442	306023	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7443	306031	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7444	306037	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7445	306043	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7446	306022	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7447	306021	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7448	306044	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7449	306030	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7450	306033	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7451	306029	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7452	306028	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7453	306045	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7454	306036	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7455	306046	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7456	306047	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7457	306048	[The Broken Lands, Jagged Plain]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		outdoor	0
7458	94001	[Jagged Plains, High Ledge]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	1
7459	94002	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7460	94003	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7461	94004	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7462	94005	[Dark Grotto, Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7463	94006	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7464	94007	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7465	94008	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7466	94009	[Dark Grotto, Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7467	94010	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7468	94011	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7469	94012	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7470	94013	[Dark Grotto, Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7471	94014	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7472	94015	[Dark Grotto, Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7473	94100	[Deep Pit]	the Broken Lands	Wehnimer's Landing	mapdb	the Broken Lands	mapdb location	live		indoor	0
7474	94016	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7475	94017	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7476	94018	[Dark Grotto, Small Tunnel]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7477	94019	[Dark Grotto, Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7478	94020	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7479	94021	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7480	94023	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7481	94026	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	1
7482	94027	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7483	94025	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7484	94022	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7485	94024	[Dark Grotto, Huge Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7486	94028	[Dark Grotto, Long Stairway]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	1
7487	94030	[Dark Grotto, Long Stairway]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7488	94036	[Dark Grotto, Long Stairway]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	0
7489	94037	[Dark Grotto, Dark Cavern]	the Broken Lands	Wehnimer's Landing	mapdb	wehnimers-landing-broken-lands	official layout	live		indoor	1
7490	46003	[Wehnimer's, Tunnel]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7491	46050	[Wehnimer's, Catacombs]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7492	46051	[Wehnimer's, Catacombs]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7493	46058	[Wehnimer's, Catacombs]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7494	46052	[Wehnimer's, Catacombs]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7495	46053	[Catacombs, Wide Tunnel]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7496	46054	[Catacombs, Tunnel]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7497	46055	[Catacombs, Tunnel]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
7498	46056	[Catacombs, Tunnel]	the catacombs	Wehnimer's Landing	mapdb	wehnimers-landing-catacombs	official layout	live		indoor	0
